,team_id,sim_id,draft_position,proj_total_points,proj_position,positions,players
239,a6a6eef3-e43e-4e00-bde9-8263507f72d2,23,1,1806.6,10,['RB' 'WR' 'QB' 'WR' 'RB' 'TE' 'RB' 'WR' 'WR' 'QB' 'RB' 'K' 'DST'],"['RB6' 'WR7' 'QB1' 'WR11' 'RB23' 'TE7' 'RB19' 'WR4' 'WR26' 'QB14' 'RB24'
 'K8' 'DST2']"
240,a40a9456-482d-48e4-9466-0d044ecd2936,24,10,1606.6599999999999,1,['WR' 'WR' 'TE' 'RB' 'QB' 'RB' 'WR' 'RB' 'WR' 'QB' 'RB' 'K' 'DST'],"['WR18' 'WR15' 'TE2' 'RB18' 'QB8' 'RB20' 'WR4' 'RB25' 'WR86' 'QB27' 'RB60'
 'K6' 'DST14']"
241,bb97ac4c-7226-4ee5-9ed2-0b16b598c11d,24,7,1652.0400000000002,2,['RB' 'RB' 'TE' 'WR' 'WR' 'QB' 'WR' 'RB' 'QB' 'WR' 'RB' 'K' 'DST'],"['RB8' 'RB5' 'TE3' 'WR34' 'WR37' 'QB26' 'WR42' 'RB21' 'QB25' 'WR62' 'RB41'
 'K13' 'DST21']"
242,af614b3e-c4dd-44a2-a7b4-02e4820eec58,24,9,1666.84,3,['RB' 'QB' 'RB' 'WR' 'WR' 'TE' 'WR' 'WR' 'QB' 'RB' 'RB' 'K' 'DST'],"['RB4' 'QB1' 'RB9' 'WR14' 'WR12' 'TE10' 'WR23' 'WR21' 'QB28' 'RB35' 'RB28'
 'K15' 'DST2']"
243,f3784eac-ab66-4ba7-9a7f-a5d1c6904eb6,24,6,1675.68,4,['WR' 'WR' 'RB' 'QB' 'RB' 'TE' 'WR' 'WR' 'QB' 'RB' 'RB' 'DST' 'K'],"['WR8' 'WR3' 'RB14' 'QB3' 'RB10' 'TE23' 'WR40' 'WR32' 'QB10' 'RB29' 'RB22'
 'DST1' 'K2']"
244,cca8e726-9e3d-4087-b300-157207645d28,24,8,1691.1600000000003,5,['RB' 'TE' 'WR' 'WR' 'RB' 'QB' 'WR' 'QB' 'RB' 'WR' 'RB' 'K' 'DST'],"['RB6' 'TE1' 'WR11' 'WR16' 'RB13' 'QB9' 'WR36' 'QB13' 'RB26' 'WR41' 'RB34'
 'K10' 'DST9']"
245,ca148119-4401-4b3d-91fd-d4085a6e7f43,24,2,1733.6000000000006,6,['RB' 'WR' 'WR' 'RB' 'TE' 'QB' 'RB' 'WR' 'WR' 'RB' 'QB' 'DST' 'K'],"['RB2' 'WR5' 'WR17' 'RB17' 'TE18' 'QB4' 'RB15' 'WR26' 'WR55' 'RB36' 'QB19'
 'DST12' 'K7']"
246,cdbeb858-3a86-45f3-8537-9703f9363952,24,5,1738.04,7,['WR' 'RB' 'WR' 'RB' 'QB' 'TE' 'WR' 'QB' 'WR' 'RB' 'RB' 'K' 'DST'],"['WR2' 'RB1' 'WR22' 'RB16' 'QB15' 'TE19' 'WR30' 'QB6' 'WR49' 'RB38' 'RB24'
 'K3' 'DST6']"
247,f613878f-7936-43b5-95c4-28d633284062,24,3,1755.0,8,['RB' 'RB' 'QB' 'WR' 'WR' 'TE' 'WR' 'RB' 'RB' 'WR' 'QB' 'K' 'DST'],"['RB3' 'RB7' 'QB5' 'WR20' 'WR10' 'TE6' 'WR6' 'RB37' 'RB40' 'WR44' 'QB17'
 'K1' 'DST13']"
248,062373d0-57df-4162-8944-57592afd17fd,24,4,1775.4199999999996,9,['WR' 'RB' 'WR' 'QB' 'RB' 'TE' 'WR' 'WR' 'RB' 'RB' 'QB' 'K' 'DST'],"['WR7' 'RB12' 'WR13' 'QB2' 'RB23' 'TE7' 'WR25' 'WR19' 'RB42' 'RB30' 'QB23'
 'K8' 'DST7']"
249,b13a0289-2168-4e64-93f5-9b62f679f5c9,24,1,1833.6599999999999,10,['WR' 'WR' 'QB' 'RB' 'RB' 'TE' 'RB' 'WR' 'RB' 'WR' 'QB' 'DST' 'K'],"['WR1' 'WR9' 'QB7' 'RB11' 'RB19' 'TE5' 'RB27' 'WR24' 'RB51' 'WR45' 'QB14'
 'DST5' 'K4']"
250,42ec5fe4-9935-4d04-b5b5-19bd02587433,25,10,1585.28,1,['RB' 'RB' 'WR' 'WR' 'QB' 'TE' 'WR' 'QB' 'WR' 'RB' 'RB' 'K' 'DST'],"['RB7' 'RB14' 'WR34' 'WR14' 'QB26' 'TE4' 'WR49' 'QB13' 'WR41' 'RB22'
 'RB41' 'K5' 'DST18']"
251,3da76562-4ae7-4c31-9b3c-db1750634ec4,25,6,1615.0000000000005,2,['WR' 'RB' 'WR' 'RB' 'QB' 'TE' 'WR' 'WR' 'QB' 'RB' 'RB' 'DST' 'K'],"['WR9' 'RB5' 'WR11' 'RB15' 'QB15' 'TE23' 'WR4' 'WR21' 'QB10' 'RB35' 'RB34'
 'DST5' 'K13']"
252,239ded9f-af17-4796-b949-c37a21ba7050,25,8,1656.3199999999997,3,['RB' 'TE' 'RB' 'WR' 'WR' 'QB' 'WR' 'WR' 'RB' 'QB' 'RB' 'DST' 'K'],"['RB8' 'TE1' 'RB9' 'WR16' 'WR12' 'QB4' 'WR30' 'WR32' 'RB51' 'QB14' 'RB60'
 'DST7' 'K6']"
253,209d4522-a8d4-471c-bf2f-77a896db33c2,25,9,1714.64,4,['RB' 'WR' 'WR' 'RB' 'TE' 'QB' 'WR' 'WR' 'QB' 'RB' 'RB' 'K' 'DST'],"['RB3' 'WR3' 'WR15' 'RB10' 'TE5' 'QB8' 'WR23' 'WR26' 'QB6' 'RB38' 'RB29'
 'K8' 'DST8']"
254,82e8780c-d1b2-46ff-a5ca-c57513549682,25,3,1723.44,5,['RB' 'WR' 'RB' 'TE' 'WR' 'QB' 'RB' 'WR' 'QB' 'WR' 'RB' 'K' 'DST'],"['RB1' 'WR5' 'RB12' 'TE2' 'WR10' 'QB9' 'RB20' 'WR40' 'QB25' 'WR86' 'RB28'
 'K3' 'DST10']"
255,d4188bbf-066e-4e5f-ba6d-301e73e46653,25,5,1727.44,6,['WR' 'WR' 'QB' 'RB' 'TE' 'RB' 'WR' 'WR' 'RB' 'QB' 'RB' 'DST' 'K'],"['WR8' 'WR18' 'QB1' 'RB27' 'TE18' 'RB17' 'WR25' 'WR27' 'RB40' 'QB27'
 'RB24' 'DST13' 'K2']"
256,51dbccc1-1041-4b59-95be-93693e51daf8,25,7,1743.42,7,['RB' 'WR' 'TE' 'QB' 'WR' 'RB' 'WR' 'RB' 'RB' 'WR' 'QB' 'K' 'DST'],"['RB4' 'WR17' 'TE3' 'QB5' 'WR37' 'RB16' 'WR42' 'RB25' 'RB21' 'WR46' 'QB19'
 'K9' 'DST9']"
257,e43e79a5-0e70-48ef-8088-461662a1a5ca,25,4,1778.0799999999997,8,['RB' 'WR' 'WR' 'QB' 'RB' 'TE' 'WR' 'WR' 'RB' 'RB' 'QB' 'K' 'DST'],"['RB6' 'WR7' 'WR22' 'QB3' 'RB18' 'TE7' 'WR36' 'WR19' 'RB42' 'RB30' 'QB23'
 'K1' 'DST6']"
258,2d9db5a5-4e3f-44ff-9926-fc987333608d,25,2,1802.28,9,['WR' 'RB' 'QB' 'RB' 'WR' 'TE' 'WR' 'WR' 'RB' 'RB' 'QB' 'DST' 'K'],"['WR2' 'RB2' 'QB7' 'RB11' 'WR20' 'TE6' 'WR24' 'WR6' 'RB26' 'RB36' 'QB17'
 'DST1' 'K10']"
259,017301c1-afa5-49a5-94cd-2085d8967e5b,25,1,1821.22,10,['WR' 'QB' 'WR' 'RB' 'RB' 'TE' 'RB' 'RB' 'WR' 'QB' 'WR' 'DST' 'K'],"['WR1' 'QB2' 'WR13' 'RB19' 'RB23' 'TE19' 'RB13' 'RB37' 'WR55' 'QB28'
 'WR72' 'DST4' 'K4']"
260,d381bd49-6dfa-4e70-82f6-0791dbc42dc5,26,8,1612.58,1,['WR' 'WR' 'QB' 'RB' 'RB' 'TE' 'WR' 'RB' 'WR' 'QB' 'RB' 'K' 'DST'],"['WR8' 'WR17' 'QB5' 'RB27' 'RB13' 'TE24' 'WR4' 'RB25' 'WR55' 'QB14' 'RB43'
 'K13' 'DST13']"
261,0d3af0f7-e2cd-4c33-8071-1e65264054e6,26,10,1633.5800000000002,2,['WR' 'WR' 'RB' 'QB' 'TE' 'RB' 'WR' 'WR' 'RB' 'QB' 'RB' 'K' 'DST'],"['WR18' 'WR13' 'RB16' 'QB3' 'TE18' 'RB20' 'WR49' 'WR32' 'RB40' 'QB17'
 'RB34' 'K10' 'DST17']"
262,ec77811c-0555-48c4-8b63-cefecdf6c5ab,26,6,1638.92,3,['WR' 'WR' 'RB' 'RB' 'QB' 'TE' 'WR' 'WR' 'RB' 'RB' 'QB' 'K' 'DST'],"['WR7' 'WR3' 'RB9' 'RB11' 'QB8' 'TE10' 'WR40' 'WR27' 'RB42' 'RB36' 'QB19'
 'K2' 'DST3']"
263,936b186b-9b0f-48c1-9f07-781a06685f5e,26,4,1690.9800000000002,4,['RB' 'RB' 'WR' 'TE' 'WR' 'QB' 'WR' 'WR' 'QB' 'RB' 'RB' 'K' 'DST'],"['RB1' 'RB14' 'WR22' 'TE2' 'WR37' 'QB9' 'WR12' 'WR21' 'QB25' 'RB30' 'RB38'
 'K9' 'DST4']"
264,4f9c3725-f501-4f5c-9aea-4a6a8bc5cf1d,26,9,1706.54,5,['QB' 'TE' 'WR' 'RB' 'RB' 'WR' 'WR' 'QB' 'WR' 'RB' 'RB' 'K' 'DST'],"['QB2' 'TE1' 'WR16' 'RB10' 'RB15' 'WR6' 'WR23' 'QB6' 'WR45' 'RB35' 'RB28'
 'K7' 'DST8']"
265,cb2c2967-d945-427f-b0e6-3fa961919f1b,26,5,1712.0399999999997,6,['RB' 'WR' 'RB' 'WR' 'QB' 'TE' 'RB' 'RB' 'WR' 'WR' 'QB' 'K' 'DST'],"['RB6' 'WR5' 'RB12' 'WR34' 'QB4' 'TE6' 'RB18' 'RB21' 'WR86' 'WR44' 'QB22'
 'K3' 'DST10']"
266,78804644-db6b-4cd3-b00a-c65b1e8d6926,26,7,1756.02,7,['WR' 'RB' 'QB' 'RB' 'WR' 'TE' 'WR' 'WR' 'QB' 'RB' 'RB' 'K' 'DST'],"['WR9' 'RB2' 'QB7' 'RB19' 'WR25' 'TE4' 'WR42' 'WR19' 'QB10' 'RB22' 'RB60'
 'K1' 'DST6']"
267,4e939a99-09c1-4f00-b7d3-7b2c08423609,26,3,1756.38,8,['WR' 'RB' 'WR' 'RB' 'QB' 'TE' 'WR' 'WR' 'RB' 'QB' 'RB' 'K' 'DST'],"['WR2' 'RB4' 'WR11' 'RB17' 'QB15' 'TE7' 'WR14' 'WR36' 'RB51' 'QB27' 'RB24'
 'K8' 'DST2']"
268,059f93e0-10b3-4816-b660-32928ba7214c,26,1,1765.9400000000003,9,['RB' 'RB' 'WR' 'TE' 'WR' 'QB' 'RB' 'WR' 'QB' 'WR' 'RB' 'DST' 'K'],"['RB3' 'RB7' 'WR15' 'TE3' 'WR20' 'QB26' 'RB23' 'WR30' 'QB13' 'WR62' 'RB29'
 'DST5' 'K4']"
269,e59067dd-7a7c-40e4-b7fd-73430cddecc3,26,2,1842.0,10,['WR' 'RB' 'RB' 'QB' 'WR' 'TE' 'WR' 'WR' 'RB' 'RB' 'QB' 'DST' 'K'],"['WR1' 'RB8' 'RB5' 'QB1' 'WR10' 'TE5' 'WR24' 'WR26' 'RB26' 'RB37' 'QB28'
 'DST1' 'K19']"
270,980029aa-fee5-4115-b3ff-93c8d23a7792,27,9,1624.6200000000001,1,['WR' 'RB' 'WR' 'RB' 'QB' 'TE' 'WR' 'RB' 'WR' 'QB' 'RB' 'K' 'DST'],"['WR9' 'RB8' 'WR34' 'RB18' 'QB4' 'TE6' 'WR4' 'RB37' 'WR45' 'QB27' 'RB43'
 'K13' 'DST3']"
271,b18477ae-4853-491c-b17a-abfcba1fe21c,27,8,1645.78,2,['WR' 'WR' 'TE' 'RB' 'RB' 'QB' 'RB' 'QB' 'WR' 'WR' 'RB' 'DST' 'K'],"['WR8' 'WR3' 'TE3' 'RB27' 'RB23' 'QB9' 'RB17' 'QB13' 'WR27' 'WR62' 'RB28'
 'DST7' 'K20']"
272,60dcd15a-2c20-4231-b8e6-b8db17bd60c4,27,7,1675.9799999999998,3,['WR' 'RB' 'QB' 'RB' 'WR' 'TE' 'WR' 'RB' 'WR' 'QB' 'RB' 'DST' 'K'],"['WR7' 'RB7' 'QB7' 'RB15' 'WR37' 'TE21' 'WR36' 'RB25' 'WR86' 'QB14' 'RB29'
 'DST4' 'K2']"
273,6f0d7c7e-b564-4e60-87d0-145f8ad8feb4,27,6,1677.2600000000004,4,['RB' 'RB' 'WR' 'WR' 'QB' 'TE' 'WR' 'WR' 'QB' 'RB' 'RB' 'K' 'DST'],"['RB2' 'RB5' 'WR17' 'WR16' 'QB15' 'TE8' 'WR30' 'WR21' 'QB10' 'RB35' 'RB22'
 'K7' 'DST8']"
274,0615f359-2f07-47de-9e2d-2e5dd24bf9c5,27,10,1679.1999999999998,5,['RB' 'TE' 'RB' 'WR' 'WR' 'QB' 'QB' 'WR' 'WR' 'RB' 'RB' 'K' 'DST'],"['RB3' 'TE1' 'RB9' 'WR20' 'WR12' 'QB6' 'QB26' 'WR55' 'WR32' 'RB24' 'RB60'
 'K34' 'DST9']"
275,77295852-d18e-4fe6-b1cc-a073c728f0fb,27,5,1708.5200000000002,6,['RB' 'RB' 'WR' 'TE' 'WR' 'QB' 'WR' 'WR' 'RB' 'RB' 'QB' 'DST' 'K'],"['RB1' 'RB14' 'WR22' 'TE2' 'WR10' 'QB8' 'WR40' 'WR23' 'RB40' 'RB30' 'QB22'
 'DST6' 'K5']"
276,69d374ab-3728-4cd6-87c9-44af7d221f54,27,4,1742.3999999999999,7,['RB' 'RB' 'WR' 'WR' 'QB' 'TE' 'WR' 'WR' 'RB' 'QB' 'RB' 'K' 'DST'],"['RB4' 'RB12' 'WR11' 'WR13' 'QB3' 'TE5' 'WR6' 'WR26' 'RB42' 'QB28' 'RB34'
 'K6' 'DST13']"
277,644673dd-2f0d-4d3b-bd37-19093dc50637,27,1,1772.44,8,['RB' 'WR' 'QB' 'RB' 'WR' 'TE' 'WR' 'WR' 'RB' 'RB' 'QB' 'DST' 'K'],"['RB6' 'WR18' 'QB1' 'RB16' 'WR25' 'TE7' 'WR14' 'WR42' 'RB51' 'RB36' 'QB19'
 'DST1' 'K3']"
278,4b979346-80ef-42cb-8aeb-47ed57cbb9ec,27,3,1773.7600000000002,9,['WR' 'QB' 'WR' 'RB' 'TE' 'RB' 'RB' 'WR' 'QB' 'WR' 'RB' 'K' 'DST'],"['WR2' 'QB2' 'WR15' 'RB11' 'TE18' 'RB20' 'RB13' 'WR49' 'QB25' 'WR41'
 'RB38' 'K1' 'DST5']"
279,1744739b-8282-4c09-a0ee-070061b6e996,27,2,1791.6400000000003,10,['WR' 'WR' 'QB' 'RB' 'RB' 'TE' 'WR' 'WR' 'RB' 'RB' 'QB' 'K' 'DST'],"['WR1' 'WR5' 'QB5' 'RB19' 'RB10' 'TE19' 'WR24' 'WR19' 'RB26' 'RB21' 'QB17'
 'K8' 'DST12']"
280,92a0ffc4-89d0-4cf1-9e02-3012a471f722,28,10,1611.6,1,['WR' 'WR' 'TE' 'RB' 'RB' 'QB' 'WR' 'WR' 'QB' 'RB' 'RB' 'DST' 'K'],"['WR18' 'WR17' 'TE2' 'RB18' 'RB17' 'QB9' 'WR49' 'WR23' 'QB28' 'RB30'
 'RB43' 'DST12' 'K15']"
281,4f76d929-fd3c-415f-8daa-55de8f4f4ff0,28,7,1670.26,2,['RB' 'RB' 'QB' 'WR' 'WR' 'TE' 'RB' 'WR' 'QB' 'WR' 'RB' 'K' 'DST'],"['RB8' 'RB14' 'QB5' 'WR20' 'WR12' 'TE10' 'RB23' 'WR26' 'QB25' 'WR86'
 'RB29' 'K1' 'DST6']"
282,ccb7de3f-e3af-4daa-a428-040542c8c66f,28,9,1680.2199999999998,3,['QB' 'TE' 'WR' 'RB' 'WR' 'RB' 'WR' 'WR' 'QB' 'RB' 'RB' 'K' 'DST'],"['QB2' 'TE1' 'WR34' 'RB10' 'WR37' 'RB20' 'WR24' 'WR32' 'QB10' 'RB35'
 'RB60' 'K3' 'DST28']"
283,8603bd28-d1ae-424b-a12d-0d965ae8c623,28,8,1715.5800000000004,4,['WR' 'RB' 'WR' 'RB' 'QB' 'TE' 'WR' 'QB' 'RB' 'WR' 'RB' 'K' 'DST'],"['WR9' 'RB3' 'WR22' 'RB27' 'QB15' 'TE4' 'WR42' 'QB13' 'RB40' 'WR62' 'RB34'
 'K6' 'DST8']"
284,77f89ad1-479e-4e50-a758-3f8f9b74bc4f,28,2,1730.04,5,['WR' 'RB' 'WR' 'RB' 'QB' 'TE' 'WR' 'WR' 'RB' 'RB' 'QB' 'DST' 'K'],"['WR2' 'RB7' 'WR15' 'RB11' 'QB3' 'TE7' 'WR6' 'WR19' 'RB51' 'RB36' 'QB17'
 'DST4' 'K2']"
285,13bc3c18-723d-4b49-812b-537de00c48a1,28,1,1741.0,6,['RB' 'WR' 'WR' 'RB' 'TE' 'QB' 'RB' 'RB' 'WR' 'WR' 'QB' 'K' 'DST'],"['RB6' 'WR5' 'WR13' 'RB9' 'TE18' 'QB26' 'RB19' 'RB21' 'WR21' 'WR45' 'QB14'
 'K7' 'DST10']"
286,234cfd02-6108-4c57-93a4-9a79a6942622,28,3,1743.54,7,['RB' 'RB' 'QB' 'WR' 'WR' 'TE' 'WR' 'WR' 'RB' 'RB' 'QB' 'DST' 'K'],"['RB1' 'RB12' 'QB1' 'WR11' 'WR14' 'TE5' 'WR25' 'WR30' 'RB25' 'RB38' 'QB19'
 'DST2' 'K13']"
287,09ef708b-75eb-4103-a173-1d705897e05d,28,5,1744.2600000000002,8,['RB' 'WR' 'QB' 'RB' 'WR' 'TE' 'WR' 'WR' 'RB' 'QB' 'RB' 'DST' 'K'],"['RB4' 'WR8' 'QB7' 'RB15' 'WR10' 'TE19' 'WR40' 'WR27' 'RB42' 'QB27' 'RB24'
 'DST1' 'K8']"
288,1d441651-0f35-43ba-b630-617e2d63bff7,28,4,1754.1800000000003,9,['RB' 'WR' 'RB' 'WR' 'QB' 'TE' 'WR' 'RB' 'RB' 'WR' 'QB' 'DST' 'K'],"['RB2' 'WR7' 'RB5' 'WR16' 'QB8' 'TE6' 'WR36' 'RB37' 'RB26' 'WR41' 'QB23'
 'DST5' 'K9']"
289,589a34d6-6c3d-4738-8f3a-a156a74f2ef6,28,6,1756.7600000000002,10,['WR' 'WR' 'TE' 'RB' 'RB' 'QB' 'WR' 'QB' 'WR' 'RB' 'RB' 'DST' 'K'],"['WR1' 'WR3' 'TE3' 'RB16' 'RB13' 'QB4' 'WR4' 'QB6' 'WR55' 'RB22' 'RB28'
 'DST13' 'K10']"
290,cd8b8f24-bac8-4bfa-abe3-028c52363d92,29,9,1631.4600000000003,1,['WR' 'WR' 'TE' 'RB' 'RB' 'QB' 'WR' 'WR' 'RB' 'QB' 'RB' 'K' 'DST'],"['WR8' 'WR13' 'TE3' 'RB17' 'RB10' 'QB9' 'WR4' 'WR24' 'RB30' 'QB14' 'RB34'
 'K7' 'DST17']"
291,1aafdd10-3c38-49fc-92ae-34d43450ed17,29,10,1641.5399999999997,2,['RB' 'WR' 'QB' 'RB' 'WR' 'TE' 'WR' 'WR' 'QB' 'RB' 'RB' 'DST' 'K'],"['RB8' 'WR5' 'QB7' 'RB18' 'WR6' 'TE10' 'WR23' 'WR32' 'QB28' 'RB22' 'RB43'
 'DST4' 'K19']"
292,be9a13b6-a754-4df2-af16-1392c8c683b2,29,8,1645.48,3,['WR' 'RB' 'WR' 'RB' 'QB' 'TE' 'RB' 'QB' 'WR' 'WR' 'RB' 'DST' 'K'],"['WR9' 'RB7' 'WR11' 'RB9' 'QB4' 'TE4' 'RB21' 'QB13' 'WR86' 'WR45' 'RB28'
 'DST5' 'K3']"
293,e5983223-2ae1-4afe-bc8d-56f8a12451ed,29,4,1689.0200000000002,4,['RB' 'RB' 'WR' 'WR' 'QB' 'TE' 'RB' 'WR' 'QB' 'WR' 'RB' 'K' 'DST'],"['RB4' 'RB14' 'WR15' 'WR20' 'QB8' 'TE7' 'RB20' 'WR25' 'QB25' 'WR62' 'RB41'
 'K1' 'DST18']"
294,066281ab-8ce0-4347-a576-f5a238a6a0f2,29,7,1693.9599999999998,5,['WR' 'WR' 'RB' 'QB' 'RB' 'TE' 'WR' 'RB' 'RB' 'WR' 'QB' 'K' 'DST'],"['WR7' 'WR18' 'RB16' 'QB3' 'RB11' 'TE19' 'WR30' 'RB37' 'RB42' 'WR72'
 'QB20' 'K8' 'DST6']"
295,24cdd890-30f7-4e86-a722-e9fa767c26d9,29,6,1729.1200000000003,6,['RB' 'WR' 'QB' 'RB' 'WR' 'TE' 'WR' 'WR' 'RB' 'RB' 'QB' 'DST' 'K'],"['RB3' 'WR3' 'QB1' 'RB15' 'WR37' 'TE6' 'WR42' 'WR26' 'RB40' 'RB36' 'QB19'
 'DST13' 'K11']"
296,3471abd8-c7e7-43dc-88a7-7766cbf95718,29,5,1757.9600000000003,7,['RB' 'TE' 'QB' 'RB' 'WR' 'WR' 'WR' 'QB' 'WR' 'RB' 'RB' 'DST' 'K'],"['RB2' 'TE1' 'QB5' 'RB19' 'WR10' 'WR12' 'WR40' 'QB6' 'WR55' 'RB35' 'RB29'
 'DST12' 'K34']"
297,029df02c-327f-40c4-9d9f-5e4770d3904f,29,1,1777.0999999999997,8,['WR' 'QB' 'WR' 'TE' 'RB' 'RB' 'RB' 'WR' 'WR' 'QB' 'RB' 'DST' 'K'],"['WR2' 'QB2' 'WR22' 'TE2' 'RB23' 'RB13' 'RB27' 'WR19' 'WR27' 'QB10' 'RB38'
 'DST2' 'K10']"
298,f076609a-031e-4c1f-9bd0-c6b66346f609,29,3,1780.22,9,['RB' 'RB' 'WR' 'WR' 'QB' 'TE' 'WR' 'WR' 'RB' 'QB' 'RB' 'K' 'DST'],"['RB6' 'RB1' 'WR17' 'WR34' 'QB15' 'TE5' 'WR36' 'WR21' 'RB26' 'QB27' 'RB24'
 'K6' 'DST8']"
299,3b2d4b0c-7534-4ffc-b9f3-c65679cdad3a,29,2,1791.2399999999998,10,['WR' 'RB' 'RB' 'WR' 'TE' 'QB' 'WR' 'WR' 'RB' 'RB' 'QB' 'DST' 'K'],"['WR1' 'RB12' 'RB5' 'WR16' 'TE18' 'QB26' 'WR14' 'WR49' 'RB51' 'RB25'
 'QB17' 'DST1' 'K4']"
300,3c938cf1-8994-423a-abda-5a77e9da75eb,30,3,1659.28,1,['WR' 'WR' 'RB' 'RB' 'QB' 'TE' 'WR' 'WR' 'RB' 'QB' 'RB' 'K' 'DST'],"['WR7' 'WR3' 'RB5' 'RB17' 'QB15' 'TE10' 'WR6' 'WR49' 'RB40' 'QB14' 'RB22'
 'K4' 'DST12']"
301,65f96f7b-228c-4f92-bdf4-254aa1ac3212,30,9,1677.8999999999999,2,['QB' 'WR' 'WR' 'RB' 'RB' 'TE' 'WR' 'WR' 'RB' 'QB' 'RB' 'K' 'DST'],"['QB2' 'WR5' 'WR22' 'RB27' 'RB18' 'TE6' 'WR23' 'WR32' 'RB51' 'QB17' 'RB43'
 'K2' 'DST6']"
302,065bfed0-87ae-40b8-ad6e-6b0d2125727d,30,10,1682.0200000000002,3,['WR' 'QB' 'RB' 'RB' 'WR' 'TE' 'WR' 'WR' 'RB' 'QB' 'RB' 'K' 'DST'],"['WR2' 'QB1' 'RB16' 'RB11' 'WR14' 'TE19' 'WR24' 'WR55' 'RB26' 'QB27'
 'RB41' 'K1' 'DST8']"
303,1f33886f-ff4c-4fcc-a710-271c926f5637,30,8,1692.8,4,['RB' 'WR' 'WR' 'RB' 'TE' 'QB' 'WR' 'WR' 'RB' 'RB' 'QB' 'K' 'DST'],"['RB2' 'WR13' 'WR15' 'RB19' 'TE18' 'QB9' 'WR42' 'WR19' 'RB36' 'RB35'
 'QB23' 'K10' 'DST2']"
304,e8149bc2-a943-42d7-8005-5d21380498bb,30,5,1699.1599999999996,5,['RB' 'TE' 'RB' 'WR' 'WR' 'QB' 'WR' 'QB' 'RB' 'WR' 'RB' 'DST' 'K'],"['RB1' 'TE1' 'RB9' 'WR34' 'WR25' 'QB4' 'WR30' 'QB6' 'RB42' 'WR86' 'RB28'
 'DST10' 'K7']"
305,34ec684b-3c8c-4d65-bc88-618f712e05aa,30,7,1703.6799999999998,6,['WR' 'RB' 'RB' 'QB' 'WR' 'TE' 'RB' 'RB' 'QB' 'WR' 'WR' 'K' 'DST'],"['WR9' 'RB7' 'RB12' 'QB3' 'WR37' 'TE5' 'RB21' 'RB25' 'QB25' 'WR46' 'WR62'
 'K13' 'DST7']"
306,1d42fbc0-222e-4e53-9de6-7656b5dfd17d,30,4,1725.6200000000001,7,['RB' 'RB' 'WR' 'TE' 'WR' 'QB' 'RB' 'WR' 'WR' 'QB' 'RB' 'DST' 'K'],"['RB4' 'RB14' 'WR17' 'TE2' 'WR20' 'QB8' 'RB20' 'WR27' 'WR26' 'QB28' 'RB24'
 'DST5' 'K11']"
307,8c6f3671-20e2-48ad-8a15-82c2bda382e6,30,6,1764.86,8,['WR' 'WR' 'TE' 'RB' 'RB' 'QB' 'WR' 'WR' 'QB' 'RB' 'RB' 'DST' 'K'],"['WR1' 'WR18' 'TE3' 'RB15' 'RB13' 'QB26' 'WR12' 'WR4' 'QB10' 'RB38' 'RB60'
 'DST13' 'K20']"
308,111de4b2-5baf-4351-a309-ae6e4d1e440d,30,2,1780.6000000000006,9,['RB' 'RB' 'QB' 'WR' 'WR' 'TE' 'WR' 'WR' 'QB' 'RB' 'RB' 'K' 'DST'],"['RB3' 'RB8' 'QB5' 'WR11' 'WR10' 'TE4' 'WR36' 'WR40' 'QB13' 'RB30' 'RB29'
 'K8' 'DST4']"
309,2d3f3c8d-79be-4105-bac7-0b834e8d84f3,30,1,1782.7600000000002,10,['RB' 'WR' 'QB' 'WR' 'RB' 'TE' 'RB' 'RB' 'WR' 'WR' 'QB' 'DST' 'K'],"['RB6' 'WR8' 'QB7' 'WR16' 'RB10' 'TE7' 'RB23' 'RB37' 'WR21' 'WR41' 'QB19'
 'DST1' 'K9']"
310,33cec116-3a07-47a3-9cd9-054998ac9068,31,10,1593.7399999999998,1,['RB' 'RB' 'WR' 'WR' 'QB' 'TE' 'QB' 'WR' 'WR' 'RB' 'RB' 'K' 'DST'],"['RB7' 'RB12' 'WR34' 'WR14' 'QB4' 'TE23' 'QB9' 'WR27' 'WR44' 'RB38' 'RB41'
 'K2' 'DST4']"
311,b496e584-3736-48cd-a0fb-30691319f822,31,8,1609.9,2,['WR' 'RB' 'WR' 'RB' 'QB' 'TE' 'WR' 'WR' 'RB' 'RB' 'QB' 'K' 'DST'],"['WR18' 'RB5' 'WR16' 'RB15' 'QB8' 'TE6' 'WR4' 'WR12' 'RB26' 'RB30' 'QB22'
 'K4' 'DST6']"
312,37280cc8-f2bd-4e47-9d09-7f9bb0b0028f,31,7,1654.4399999999998,3,['RB' 'RB' 'WR' 'WR' 'TE' 'QB' 'WR' 'RB' 'WR' 'RB' 'QB' 'K' 'DST'],"['RB8' 'RB14' 'WR11' 'WR20' 'TE18' 'QB26' 'WR42' 'RB25' 'WR19' 'RB28'
 'QB17' 'K7' 'DST10']"
313,77e87ddd-64e7-48c4-8d7b-fbc15b02d021,31,6,1683.88,4,['WR' 'TE' 'QB' 'RB' 'WR' 'RB' 'WR' 'WR' 'QB' 'RB' 'RB' 'K' 'DST'],"['WR9' 'TE1' 'QB1' 'RB19' 'WR37' 'RB20' 'WR36' 'WR23' 'QB10' 'RB35' 'RB60'
 'K3' 'DST8']"
